external_id,Manuel_label,baslik,mevcut_kategori,oneri_kategori,primary_role_source,secondary_role_source,non_focus_role_source,role_evidence,proposed_discipline_relation,confidence,is_boundary_case,competing_role_1,competing_role_2,boundary_rationale,Manuel_Gerekce
1451106,FP,Water-driven reactivation of photosystem II in Plagiochasma appendiculatum,Bitki Bilimleri,Deniz ve Tatlı Su Biyolojisi,LEXICAL_SURFACE,NEIGHBORING_DISCIPLINE,0,Metin/Gerekçe: Kurumaya dayanıklı bir karasal ciğerotu/karayosunu (Plagiochasma appendiculatum) türünde su alımıyla (rehidrasyon) Fotosistem II aktivasyonunun klorofil a flore,"Önerilen disiplin ('Deniz ve Tatlı Su Biyolojisi'), makale metnindeki yüzeysel bir anahtar kelime veya ifadeden tetiklenmiştir.",HIGH,False,,,,Kurumaya dayanıklı bir karasal ciğerotu/karayosunu (Plagiochasma appendiculatum) türünde su alımıyla (rehidrasyon) Fotosistem II aktivasyonunun klorofil a floresans kinetiğiyle incelendiği bir bitki fizyolojisi ve biyofizik çalışmasıdır; organizma karasal bir briyofit olup modelin 'Deniz ve Tatlı Su Biyolojisi' önerisi başlıktaki ve özetteki 'water/rehydration' kelimelerinden kaynaklanan bir model yanılgısıdır (FP-1; nitekim k-NN genel Biyoloji demiştir). Mevcut 'Bitki Bilimleri' etiketi tam ve doğrudur.
1345007,FP,"Web Tabanlı Uygulamaya Dayalı Temel Yaşam Desteği Eğitiminin Algılanan Öğrenme, Bilgi, Memnuniyet ve Özgüven Üzerindeki Etkisi: Bir Karma Yöntem Çalışması","Tıbbi Etik, Hemşirelik","Bilgisayar Bilimleri, Bilgi Sistemleri",CONTEXT,LEXICAL_SURFACE,1,"Metin/Gerekçe: Hemşirelik öğrencilerine yönelik web tabanlı temel yaşam desteği (CPR) simülasyon eğitiminin öğrenme çıktıları, bilgi düzeyi, memnuniyet ve özgüven üzerindeki e","Önerilen disiplin ('Bilgisayar Bilimleri, Bilgi Sistemleri'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",HIGH,False,,,,"Hemşirelik öğrencilerine yönelik web tabanlı temel yaşam desteği (CPR) simülasyon eğitiminin öğrenme çıktıları, bilgi düzeyi, memnuniyet ve özgüven üzerindeki etkilerinin ön-son test ve karma yöntemle incelendiği bir hemşirelik eğitimi araştırmasıdır; çalışmada yazılım mimarisi veya bilişim mühendisliği geliştirimi bulunmayıp modelin 'Bilgisayar Bilimleri, Bilgi Sistemleri' önerisi başlıktaki ve özetteki 'web tabanlı / bilgisayar destekli' ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Hemşirelik' etiketi geçerlidir."
1346894,TP-1,Effect of Lavender Oral Drops in Reducing Dental Anxiety Among Patients Requiring Endodontic Treatment: A Randomised Clinical Trial,"Adli Tıp, Anatomi ve Morfoloji",Diş Hekimliği,RESEARCH_FOCUS,,0,Metin/Gerekçe: Semptomatik irreversibl pulpitisli hastalarda endodontik kök kanal tedavisi öncesi oral lavanta ekstraktının dental anksiyeteyi azaltma etkisinin çift kör rando,"Önerilen disiplin ('Diş Hekimliği'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Semptomatik irreversibl pulpitisli hastalarda endodontik kök kanal tedavisi öncesi oral lavanta ekstraktının dental anksiyeteyi azaltma etkisinin çift kör randomize klinik çalışmayla incelendiği doğrudan bir Endodonti ve Diş Hekimliği araştırmasıdır; veri tabanındaki 'Adli Tıp, Anatomi ve Morfoloji' etiketleri tamamen sistemsel bir hata/çöp veri olup temizlenmeli, model ve k-NN'in ortak tespiti olan 'Diş Hekimliği' alanı ile düzeltilmelidir (TP-1 tam düzeltme)."
1394703,TP-2,"Antrodia cinnamomea, Doksorubisin Kaynaklı Kardiyotoksisitede Oksidatif Hasarı Azaltarak Kalp Histolojisini Koruyor",Veterinerlik,Kalp ve Kalp Damar Sistemi,RESEARCH_FOCUS,,0,Metin/Gerekçe: Sıçanlarda doksorubisin kaynaklı miyokardiyal oksidatif hasar ve kardiyotoksisiteye karşı Antrodia cinnamomea ekstraktının kardiyoprotektif ve histopatolojik et,"Önerilen disiplin ('Kalp ve Kalp Damar Sistemi'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,Sıçanlarda doksorubisin kaynaklı miyokardiyal oksidatif hasar ve kardiyotoksisiteye karşı Antrodia cinnamomea ekstraktının kardiyoprotektif ve histopatolojik etkilerinin incelendiği bir preklinik kardiyoloji ve farmakoloji çalışmasıdır; mevcut Veterinerlik etiketinin yanına kardiyotoksisite ve miyokard dokusu koruma boyutuyla Kalp ve Kalp Damar Sistemi alanı eklenmelidir (TP-2 melez çalışma).
1405453,FP,TELIF HUKUKU KAPSAMINDA METIN VE VERI MADENCILIĞINE ILIŞKIN MUKAYESELI BIR ANALIZ VE TÜRK HUKUKU IÇIN MODEL ÖNERISI,Hukuk,"Bilgisayar Bilimleri, Sibernitik",RESEARCH_TOPIC,LEXICAL_SURFACE,0,"Metin/Gerekçe: Metin ve veri madenciliği (TDM) ile yapay zekâ model eğitiminde telif hakları, çoğaltma istisnaları ve mukayeseli yasal düzenlemelerin (AB CDSM Direktifi, ABD a","Önerilen disiplin ('Bilgisayar Bilimleri, Sibernitik'), makalenin ele aldığı tematik konu olup bilimsel disiplini değildir.",MEDIUM,True,RESEARCH_TOPIC,LEXICAL_SURFACE,Başlıktaki 'yapay zekâ' veya 'robot' ifadesi hem bir kelime tuzağı hem de sosyal bilimin teknik araştırma konusunu incelemesinden kaynaklanan epistemik karışmadır.,"Metin ve veri madenciliği (TDM) ile yapay zekâ model eğitiminde telif hakları, çoğaltma istisnaları ve mukayeseli yasal düzenlemelerin (AB CDSM Direktifi, ABD adil kullanım vb.) incelendiği bir fikri mülkiyet ve bilişim hukuku araştırmasıdır; çalışmada teknik algoritma veya yazılım geliştirme bulunmayıp modelin 'Bilgisayar Bilimleri, Sibernitik' (Mühendislik) önerisi başlıktaki ve özetteki 'veri madenciliği / yapay zekâ' ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Hukuk' etiketi tam ve doğrudur."
1339701,TP-2,"Determination of Aflatoxin B1 and Total Aflatoxin (B1, B2, G1, and G2) Risk in Pistachios and Dried Figs Collected from Local Markets in Şanlıurfa by High Performance Liquid Chromatography Method","Mantar Bilimi, Biyoteknoloji ve Uygulamalı Mikrobiyoloji",Toksikoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Şanlıurfa yerel pazarından toplanan antep fıstığı ve kuru incirlerde Aspergillus kaynaklı aflatoksinlerin (AFB1, AFB2, AFG1, AFG2) HPLC ile tayini, gıda güvenli","Önerilen disiplin ('Toksikoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Şanlıurfa yerel pazarından toplanan antep fıstığı ve kuru incirlerde Aspergillus kaynaklı aflatoksinlerin (AFB1, AFB2, AFG1, AFG2) HPLC ile tayini, gıda güvenliği ve karsinojenik risk değerlendirmesinin yapıldığı melez bir çalışmadır; mevcut Mantar Bilimi ve Biyoteknoloji/Mikrobiyoloji etiketlerinin yanına miyotoksin maruziyeti ve gıda toksikolojisi boyutuyla Toksikoloji alanı eklenmelidir (TP-2 melez çalışma)."
1289239,TP-2,Çaldağ-Manisa (Batı Anadolu) Lateritik Ni-Co Yatağındaki Skandiyum Zenginleşmesinin Ön Çalışması,"Jeokimya ve Jeofizik, Metalürji Mühendisliği",Mineraloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Çaldağ lateritik Ni-Co yatağında kritik metal skandiyumun (Sc) serpantinit protolit, limonit ve hematit zonlarındaki dağılımı ve alterasyon mekanizmalarının inc","Önerilen disiplin ('Mineraloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Çaldağ lateritik Ni-Co yatağında kritik metal skandiyumun (Sc) serpantinit protolit, limonit ve hematit zonlarındaki dağılımı ve alterasyon mekanizmalarının incelendiği bir cevher jeolojisi ve jeokimya araştırmasıdır; mevcut Jeokimya ve Metalürji etiketlerinin yanına cevher parajenezi ve kayaç mineralojisi boyutuyla Mineraloji alanı eklenmelidir (TP-2 melez çalışma)."
1443950,FP,BEBEKLERİMİZİ BÖYLE BESLERİZ: TÜRKİYE'DE BEBEK MAMASI REKLAMLARINDA NEOLİBERAL ANNELİK,İletişim,Kadın Hastalıkları ve Doğum,LEXICAL_SURFACE,,0,"Metin/Gerekçe: Türkiye'deki bebek maması televizyon reklamlarının Foucaultcu yönetimsellik kuramı ve tematik söylem analiziyle incelendiği bir medya, reklam ve iletişim çalışm","Önerilen disiplin ('Kadın Hastalıkları ve Doğum'), makale metnindeki yüzeysel bir anahtar kelime veya ifadeden tetiklenmiştir.",MEDIUM,True,LEXICAL_SURFACE,CONTEXT,"Doğum âdeti, doğum izni veya bebek beslenmesi sosyal yaşam bağlamıdır; ancak 'doğum/bebek' kelimesi tek başına tıp branşını tetikleyen sözcük tuzağıdır.","Türkiye'deki bebek maması televizyon reklamlarının Foucaultcu yönetimsellik kuramı ve tematik söylem analiziyle incelendiği bir medya, reklam ve iletişim çalışmaları araştırmasıdır; çalışmada klinik obstetrik/jinekoloji veya medikal tedavi bulunmayıp modelin 'Kadın Hastalıkları ve Doğum' (Tıp) önerisi başlıktaki ve özetteki 'bebek/annelik/besleme' kelimelerinden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'İletişim' etiketi tam ve doğrudur."
1389173,FP,Gürültülü İşyerlerinde İşle İlgili Faktörler ve İşitme Koruyucu Cihaz Kullanımı Arasındaki İlişki: Kesitsel Araştırma,"Odyoloji ve Konuşma-Dil Patolojisi, Sağlık Politikaları ve Hizmetleri",Telekomünikasyon,NEIGHBORING_DISCIPLINE,LEXICAL_SURFACE,0,"Metin/Gerekçe: Gürültülü işyerlerinde çalışan 423 personelde işitme koruyucu donanım/cihaz (İKC) kullanımına etki eden davranışsal faktörlerin, iş sağlığı güvenliği ve risk tu","Önerilen disiplin ('Telekomünikasyon'), makalenin gerçek alanı ile yakın komşu/kardeş disiplin sınır kaymasıdır.",HIGH,False,,,,"Gürültülü işyerlerinde çalışan 423 personelde işitme koruyucu donanım/cihaz (İKC) kullanımına etki eden davranışsal faktörlerin, iş sağlığı güvenliği ve risk tutumlarının anket ve ölçeklerle incelendiği bir odyoloji, iş sağlığı ve halk sağlığı araştırmasıdır; çalışmada kablosuz iletişim, sinyal işleme veya telekomünikasyon mühendisliği bulunmayıp modelin 'Telekomünikasyon' (Mühendislik) önerisi 'cihaz/gürültü' kelimelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Odyoloji ve Konuşma-Dil Patolojisi, Sağlık Politikaları ve Hizmetleri' etiketleri tam ve doğrudur."
1376717,TP-2,Evaluation of Antioxidant and Cytotoxic Activities of Rosa pisiformis (Christ) Sosn. Endemic to Türkiye,Tamamlayıcı ve Entegre Tıp,Bitki Bilimleri,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Türkiye'ye endemik Rosa pisiformis türünün yaprak ve meyve ekstraktlarının CUPRAC antioksidan aktivitesi ile kanser hücre hatlarındaki (MCF-7, HT-29, A-549) sit","Önerilen disiplin ('Bitki Bilimleri'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Türkiye'ye endemik Rosa pisiformis türünün yaprak ve meyve ekstraktlarının CUPRAC antioksidan aktivitesi ile kanser hücre hatlarındaki (MCF-7, HT-29, A-549) sitotoksik/antikanser etkilerinin incelendiği bir farmakognozi, fitokimya ve tıbbi bitki araştırmasıdır; mevcut Tamamlayıcı ve Entegre Tıp etiketinin yanına endemik takson karakterizasyonu ve fitokimya boyutuyla Bitki Bilimleri (veya Biyoloji) alanı eklenmelidir (TP-2 melez çalışma)."
1373578,TP-2,"Sosyal Medya, Estetik Cerrahi ve Psikososyal Faktörler: Karşılaştırmalı Bir Çalışma","Dermatoloji, Psikiyatri",Psikoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Sosyal medya kullanıcıları ve estetik cerrahi planlanan bireylerde sosyal medya bağımlılığı, beden imgesi, benlik saygısı, beden doyumu ve depresyon düzeylerini","Önerilen disiplin ('Psikoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Sosyal medya kullanıcıları ve estetik cerrahi planlanan bireylerde sosyal medya bağımlılığı, beden imgesi, benlik saygısı, beden doyumu ve depresyon düzeylerinin karşılaştırıldığı bir psikososyal ve klinik araştırma çalışmasıdır; mevcut Psikiyatri etiketinin yanına beden algısı, bağımlılık ve psikososyal ölçek boyutuyla Psikoloji alanı eklenmelidir (TP-2 melez çalışma)."
1405145,TP-2,İŞLETMELERİN BİST SÜRDÜRÜLEBİLİRLİK ENDEKSİNDE YER ALMALARININ FİNANSAL PERFORMANSLARI ÜZERİNDEKİ ETKİSİ: AB SINIRDA KARBON DÜZENLEME MEKANİZMASI KAPSAMINDAKİ SEKTÖRLERİN ANALİZİ,"İşletme, İşletme Finans","Yeşil, Sürdürülebilir Bilim ve Teknoloji",RESEARCH_FOCUS,,0,"Metin/Gerekçe: AB Sınırda Karbon Düzenleme Mekanizması (SKDM) kapsamındaki şirketlerin BİST Sürdürülebilirlik Endeksi'ne dahil olmalarının finansal performans oranları (ROA, R","Önerilen disiplin ('Yeşil, Sürdürülebilir Bilim ve Teknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"AB Sınırda Karbon Düzenleme Mekanizması (SKDM) kapsamındaki şirketlerin BİST Sürdürülebilirlik Endeksi'ne dahil olmalarının finansal performans oranları (ROA, ROE, PD/DD) üzerindeki etkisinin panel ekonometri ile incelendiği bir kurumsal finans ve sürdürülebilirlik araştırmasıdır; mevcut İşletme ve İşletme Finans etiketlerinin yanına yeşil dönüşüm ve karbon mekanizmaları boyutuyla Yeşil, Sürdürülebilir Bilim ve Teknoloji alanı eklenmelidir (TP-2 melez çalışma)."
1396593,FP,TİRE KÜLTÜREL MEKÂN FOLKLORU,Folklor,"Mühendislik, Deniz",SEMANTIC_HUB,,0,"Metin/Gerekçe: İzmir Tire'deki tarihi cami, külliye, tekke, zaviye ve türbelerin mekân folkloru ve kültürel bellek bağlamında mülakat yöntemiyle incelendiği bir halk bilimi (f","Önerilen disiplin ('Mühendislik, Deniz'), embedding uzayındaki hubness (kümelenme çekimi) kaynaklıdır.",HIGH,False,,,,"İzmir Tire'deki tarihi cami, külliye, tekke, zaviye ve türbelerin mekân folkloru ve kültürel bellek bağlamında mülakat yöntemiyle incelendiği bir halk bilimi (folklor) araştırmasıdır; çalışmada deniz teknolojisi bulunmayıp modelin 'Mühendislik, Deniz' önerisi bariz bir model halüsinasyonudur (FP-1; nitekim k-NN yapılı çevre boyutuyla Mimarlık demiştir). Mevcut 'Folklor' etiketi tam ve doğrudur."
1372974,FP,TBDY-2018 Esaslı Zemin Sıvılaşma Potansiyelinin Çözümlenmesinde Enerji Oranı Düzeltme Katsayısının Etkisi,"Mühendislik, Jeoloji, İnşaat Mühendisliği",Su Kaynakları,NEIGHBORING_DISCIPLINE,LEXICAL_SURFACE,0,Metin/Gerekçe: TBDY-2018 deprem yönetmeliği kapsamında SPT deneyi enerji düzeltme katsayısının (CE) zemin sıvılaşma potansiyeli ve güvenlik katsayısı üzerindeki etkilerinin in,"Önerilen disiplin ('Su Kaynakları'), makalenin gerçek alanı ile yakın komşu/kardeş disiplin sınır kaymasıdır.",MEDIUM,True,NEIGHBORING_DISCIPLINE,LEXICAL_SURFACE,Zemin mekaniğindeki sıvılaşma kavramı hidroloji/su kaynakları ile komşudur; 'sıvılaşma/su' kelimesi de tuzağı beslemiştir.,"TBDY-2018 deprem yönetmeliği kapsamında SPT deneyi enerji düzeltme katsayısının (CE) zemin sıvılaşma potansiyeli ve güvenlik katsayısı üzerindeki etkilerinin incelendiği doğrudan bir geoteknik ve deprem/inşaat mühendisliği çalışmasıdır; çalışmada hidroloji veya su kaynakları yönetimi bulunmayıp modelin 'Su Kaynakları' önerisi 'sıvılaşma/su' kelimelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Mühendislik, Jeoloji, İnşaat Mühendisliği' etiketleri tam ve doğrudur."
1382058,TP-2,Investigation of the relationship between depression levels and nutritional status in elderly patients receiving home health care services,"Geriatri ve Gerontoloji, Psikiyatri, Temel Sağlık Hizmetleri",Beslenme ve Diyetetik,RESEARCH_FOCUS,,0,Metin/Gerekçe: Evde sağlık hizmeti alan yaşlı hastalarda depresyon düzeyleri ile beslenme durumu (MNA ölçeği ve malnütrisyon riski) arasındaki ilişkinin incelendiği bir geriat,"Önerilen disiplin ('Beslenme ve Diyetetik'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Evde sağlık hizmeti alan yaşlı hastalarda depresyon düzeyleri ile beslenme durumu (MNA ölçeği ve malnütrisyon riski) arasındaki ilişkinin incelendiği bir geriatri, halk sağlığı ve klinik beslenme araştırmasıdır; mevcut Geriatri, Psikiyatri ve Temel Sağlık Hizmetleri etiketlerinin yanına malnütrisyon ve nutrisyonel değerlendirme boyutuyla Beslenme ve Diyetetik alanı eklenmelidir (TP-2 melez çalışma)."
1447310,FP,Millet Meclisi’nde Bingöl İlinin Sorunları ve Çözüm Arayışları (1961-1980),"Siyasi Bilimler, Tarih",Tarımsal Ekonomi ve Politika,CONTEXT,LEXICAL_SURFACE,1,"Metin/Gerekçe: 1961-1980 yılları arasındaki TBMM meclis tutanakları üzerinden Bingöl milletvekillerinin dile getirdiği kentsel altyapı, eğitim, sağlık ve tarım-hayvancılık gib","Önerilen disiplin ('Tarımsal Ekonomi ve Politika'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",HIGH,False,,,,"1961-1980 yılları arasındaki TBMM meclis tutanakları üzerinden Bingöl milletvekillerinin dile getirdiği kentsel altyapı, eğitim, sağlık ve tarım-hayvancılık gibi sosyo-ekonomik sorunların incelendiği bir siyasi tarih ve parlamento tarihi araştırmasıdır; çalışmada ziraat mühendisliği veya tarımsal ekonomi modellemesi bulunmayıp modelin 'Tarımsal Ekonomi ve Politika' (Ziraat) önerisi özetteki 'çiftçi/tarım/hayvancılık' kelimelerinden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Siyasi Bilimler, Tarih' etiketleri tam ve doğrudur."
1403661,FP,Sonik Uygulama Modunun İki Farklı Adeziv Sistemin Mikrogerilim Bağlanma Dayınımı Değerleri Üzerindeki Etkisi,Diş Hekimliği,Akustik,METHOD,MATERIAL_OBJECT,1,Metin/Gerekçe: İnsan molar dişlerinde farklı dental adeziv sistemlerin sonik aktivasyonla uygulanmasının dentine mikrogerilim bağlanma dayanımı (μTBS) ve kompozit rezin restor,"Önerilen disiplin ('Akustik'), makalede uygulanan analiz, ölçüm, algoritma veya yöntem kaynaklıdır.",MEDIUM,True,METHOD,MATERIAL_OBJECT,Çalışma hem dental adeziv biyomalzeme (materyal) hem de sonik aktivasyon cihazı (yöntem/araç) içermektedir.,İnsan molar dişlerinde farklı dental adeziv sistemlerin sonik aktivasyonla uygulanmasının dentine mikrogerilim bağlanma dayanımı (μTBS) ve kompozit rezin restorasyonu üzerindeki etkilerinin incelendiği bir restoratif diş hekimliği ve dental biyomalzeme araştırmasıdır; çalışmada ses dalgaları fiziği veya akustik modelleme bulunmayıp modelin 'Akustik' önerisi başlıktaki ve özetteki dental 'sonik aktivasyon' el aleti teriminden kaynaklanan bir kelime tuzağı ve model yanılgısıdır (FP-1; nitekim k-NN dental biyomalzeme boyutuyla Malzeme Bilimleri demiştir). Mevcut 'Diş Hekimliği' etiketi tam ve doğrudur.
1403071,FP,Onarım Tercih Oranı: AB Ülkelerinde Onarım Hizmetleri Talebinin Analizi,İktisat,Telekomünikasyon,CONTEXT,LEXICAL_SURFACE,1,Metin/Gerekçe: 19 AB üyesi ülkede elektronik ürünlerin onarım hizmetleri talebi ve tüketici tercihlerinin Sistem GMM Dinamik Panel Ekonometri yöntemiyle modellendiği bir mikro,"Önerilen disiplin ('Telekomünikasyon'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",HIGH,False,,,,"19 AB üyesi ülkede elektronik ürünlerin onarım hizmetleri talebi ve tüketici tercihlerinin Sistem GMM Dinamik Panel Ekonometri yöntemiyle modellendiği bir mikroiktisat, çevre iktisadı ve tüketici talebi araştırmasıdır; çalışmada telekomünikasyon şebekesi, haberleşme veya donanım mühendisliği bulunmayıp modelin 'Telekomünikasyon' (Mühendislik) önerisi özetteki 'elektronik ürünler' ifadesinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'İktisat' etiketi tam ve doğrudur."
1403662,FP,Yapıştırma İşlemlerinin Yaşlanmış Üniversal Kompozitlerin Onarım Bağ Dayanımına Etkisi,Diş Hekimliği,Polimer Bilimi,MATERIAL_OBJECT,LEXICAL_SURFACE,1,Metin/Gerekçe: Yaşlanmış dental üniversal kompozit rezinlerin farklı yüzey işlemleri ve dental adeziv sistemlerle onarım makaslama bağ dayanımının (MPa) ve kırılma tiplerinin ,"Önerilen disiplin ('Polimer Bilimi'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,Yaşlanmış dental üniversal kompozit rezinlerin farklı yüzey işlemleri ve dental adeziv sistemlerle onarım makaslama bağ dayanımının (MPa) ve kırılma tiplerinin incelendiği bir restoratif diş hekimliği ve dental biyomalzeme araştırmasıdır; çalışmada polimer sentezi veya kimyasal polimer mühendisliği bulunmayıp modelin 'Polimer Bilimi' (Mühendislik) önerisi dental kompozit ve yapıştırıcı ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1; nitekim k-NN dental biyomalzeme boyutuyla Malzeme Bilimleri demiştir). Mevcut 'Diş Hekimliği' etiketi tam ve doğrudur.
