external_id,embedding_row,UMAP_1,UMAP_2,Ana_Konu,main_level_2_predictions,leaf_predictions,true_subjects,title,doi,language
1368771,7865,5.863475,6.224172,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Mühendislik,"Bilgi, Belge Yönetimi || İşletme || Bilgisayar Bilimleri, Bilgi Sistemleri","Sosyal > Sosyal > Bilgi, Belge Yönetimi",Kütüphane ve Bilgi Hizmetleri ile Küreselleşme: Kütüphane ve Bilgi Hizmetlerine Yönelik Oluşturulmuş Küresel Kuruluşlar,10.24146/tk.1650913,TUR
1372748,8516,3.6266487,2.195127,Fen > Tıp,Fen > Tıp,"İmmünoloji || Gastroenteroloji ve Hepatoloji || Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen > Tıp > Psikiyatri || Fen > Tıp > Sağlık Bilimleri ve Hizmetleri || Fen > Tıp > Tıbbi İnformatik,YOLOv11 Model for PCOS Diagnosis: A Significant Contribution with Clinical Insights,10.4274/balkanmedj.galenos.2025.2025-8-295,ENG
1406779,18751,5.853724,6.948947,Sosyal > Sosyal,Sosyal > Sosyal,İktisat || Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > İşletme || Sosyal > Sosyal > İşletme Finans,AB-27'de ekonomik büyüme ve istihdam: Nedensellik kanıtları,10.15295/bmij.v14i1.2695,TUR
1359662,6606,5.3773384,7.665071,Fen > Mühendislik,Fen > Mühendislik,"Denizcilik || Mühendislik, Deniz","Fen > Mühendislik > Mühendislik, Deniz || Sosyal > Sosyal > Hukuk",Katma Değer Vergisi Genel Uygulama Tebliği Kapsamında Deniz Taşıma Araçlarına Uygulanacak İstisnaya Yönelik Düzenlemelerin Değerlendirilmesi,,TUR
1424339,19285,6.7581787,4.4799447,Fen > Tıp,Fen > Tıp || Fen > Mühendislik,"Tıbbi İnformatik || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Tıp > Tıbbi Etik || Fen > Tıp > Üroloji ve Nefroloji",Yapay zekâ tabanlı büyük dil modelleri ürodinami konusunda hastaları ne ölçüde bilgilendirebilir? Karşılaştırmalı bir analiz,10.38053/acmj.1836376,TUR
1361785,6870,2.2134008,8.767008,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Mühendislik, Elektrik ve Elektronik || Termodinamik",Fen > Mühendislik > Nanobilim ve Nanoteknoloji || Fen > Temel Bilimler > Termodinamik,Enhancement of thermal efficiency of a wet cooling tower using magnetite nanofluid with different stabilizers,10.14744/thermal.0000,ENG
1261744,1773,5.3426805,7.344166,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,"Endüstri Mühendisliği || İşletme || Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri || Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Sosyal > Sosyal > Hukuk || Sosyal > Sosyal > Kamu Yönetimi || Sosyal > Sosyal > Kültürel Çalışmalar || Sosyal > Sosyal > İletişim || Sosyal > Sosyal > İşletme",ÖNERİ SİSTEMLERİNDE KULLANILAN PERFORMANS METRİKLERİNİN FİLTRELEME TEKNOLOJİLERİNE GÖRE DEĞERLENDİRİLMESİ: İŞ ÖNERİ SİSTEMLERİ ALANI ÜZERİNE BİR ARAŞTIRMA ÇALIŞMASI,10.17780/ksujes.1410926,TUR
1392786,13088,5.6255126,1.4605217,Fen > Tıp,Fen > Tıp,Klinik Nöroloji || Ortopedi,Fen > Tıp > Solunum Sistemi,Omuz Ağrısının Nöropatik Boyutu: Nöropatik Ağrının Omuz Fonksiyonu ve Fonksiyonel Kısıtlılık Üzerine Etkileri,10.4274/BMJ.galenos.2025.2025.8-10,TUR
1398491,15423,9.576357,7.015386,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat,Sosyal > Sosyal > Edebi Teori ve Eleştiri || Sosyal > Sosyal > Edebiyat,ÇAĞRILMAYAN YAKUP’TA İRONİ,10.37999/udekad.1859951,TUR
1344123,5002,4.253899,5.474746,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Temel Bilimler || Fen > Ziraat,Nüfus İstatistikleri Bilimi || Çevre Bilimleri || Tarımsal Ekonomi ve Politika,Fen > Temel Bilimler > Mantar Bilimi || Fen > Temel Bilimler > Çevre Bilimleri || Fen > Tıp > Gastroenteroloji ve Hepatoloji || Fen > Tıp > Halk ve Çevre Sağlığı,"Mushroom Intoxication in Türkiye: A Nationwide Cohort Study Based on Demographic Trends, Seasonal Variations, and the Impact of Climate Change on Incidence",10.5152/tjg.2024.24368,ENG
1400754,16416,2.6687894,2.7801077,Fen > Tıp,Fen > Tıp,Kalp ve Kalp Damar Sistemi || Tıbbi Araştırmalar Deneysel || Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Kalp ve Kalp Damar Sistemi || Fen > Tıp > Tıbbi Araştırmalar Deneysel,Ginkgetin Alleviates Doxorubicin-Induced Heart Failure by Regulating Mitochondrial Dysfunction Through the AMPK/Sirt1/NF-κB Signaling Pathway,10.4274/balkanmedj.galenos.2026.2025-11-113,ENG
1380529,9828,7.4388413,6.5975866,Sosyal > Sosyal,Sosyal > Sosyal,Hukuk || Etik,Sosyal > Sosyal > Hukuk || Sosyal > Sosyal > Kriminoloji ve Ceza Bilimi,ULUSLARARASI CEZA MAHKEMESİ’NİN FİLİSTİN DAVASINA İSRAİL’İN TARAFLILIK İTİRAZI VE FİLİSTİN’İN DEVLET STATÜSÜ TARTIŞMALARI,,TUR
1371831,8360,4.3232336,8.604753,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Bilgisayar Bilimleri, Yapay Zeka || İstatistik ve Olasılık","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Alkali Atomlarda Kuantum Kusur Tahmini İçin Yapay Sinir Ağı Yaklaşımı,10.29132/ijpas.1621829,TUR
1391731,12678,0.69570154,7.4689193,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Kimya, Analitik || Gıda Bilimi ve Teknolojisi","Fen > Mühendislik > Gıda Bilimi ve Teknolojisi || Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik || Fen > Mühendislik > Nanobilim ve Nanoteknoloji",gıda ve gıda kalitesi analizleri için elektrokimyasal yöntemler: Bir derleme,10.51435/turkjac.1781822,TUR
1381743,10082,2.3672922,8.708575,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Termodinamik || Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Enerji ve Yakıtlar || Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",PEM Elektrolizörlerde Nem Yönetimi: Gaz Difüzyon Katmanı Tasarım Optimizasyonlarının Flooding Üzerindeki Etkileri,10.47495/okufbed.1671888,TUR
1397719,15123,5.8952045,5.5329943,Sosyal > Sosyal,Sosyal > Sosyal,"Bilgi, Belge Yönetimi",Fen > Tıp > Alerji || Fen > Tıp > Dermatoloji,UCARE’nin Kronik Ürtiker Araştırmalarını ve İş Birliğini Geliştirme Üzerindeki Etkisi Üzerine Bibliyometrik ve Analitik Araştırma,10.5336/dermato.2024-107003,TUR
1382076,10203,4.307424,1.750827,Fen > Tıp,Fen > Tıp,Kalp ve Kalp Damar Sistemi || Periferik Damar Hastalıkları || Cerrahi,Fen > Temel Bilimler > Parazitoloji || Fen > Tıp > Kalp ve Kalp Damar Sistemi,Left Ventricular Cardiac Hydatid Cyst Presenting with Angina Pectoris,10.4274/balkanmedj.galenos.2025.2025-7-265,ENG
1373078,8551,5.828158,9.702929,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Jeoloji || İnşaat Mühendisliği","Fen > Mühendislik > Mühendislik, Jeoloji || Fen > Temel Bilimler > Çevre Bilimleri",Devrez Vadisi’ndeki (Tosya-Kargı Arası) Yerleşmelerin Deprem Tehlike Analizi,10.46464/tdad.1698390,TUR
1451123,20484,5.063398,1.5589322,Fen > Tıp,Fen > Tıp,"Anatomi ve Morfoloji || Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme || Cerrahi","Fen > Diş Hekimliği > Diş Hekimliği || Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Cone-Beam Computed Tomography Evaluation of Haller Cells in Adults,10.5152/EssentDent.2026.25166,ENG
1347832,5273,3.6350691,2.0848053,Fen > Tıp,Fen > Tıp,Transplantasyon || Hematoloji || İmmünoloji,Fen > Tıp > Kalp ve Kalp Damar Sistemi || Fen > Tıp > Transplantasyon,Catastrophic Allograft Thrombosis Due To Masquerading Antiphospholipid Antibodies,10.5152/turkjnephrol.2025.251025,ENG
1393732,13640,6.5486293,4.5499907,Fen > Tıp,Fen > Tıp || Fen > Mühendislik,"Tıbbi İnformatik || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Tıp > Anestezi",An artificial intelligence chatbot as a substitute for physician-patient counselling on perioperative anaesthesia in knee-related surgeries,10.66235/kumj.1906313,ENG
1392146,12840,5.3147607,7.8653674,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Hava ve Uzay || Nükleer Bilim ve Teknolojisi",Sosyal > Sosyal > Coğrafya || Sosyal > Sosyal > İşletme,UZAY MUHASEBESİNİ BEKLEYEN ZORLUKLARIN MUHASEBE VE DENETİM AÇISINDAN DEĞERLENDİRİLMESİ,10.55322/mdbakis.1671956,TUR
1374737,8802,8.047215,6.4154134,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Temel Bilimler,Müzik || Akustik,Sosyal > Sosyal > Müzik || Sosyal > Sosyal > İletişim,İLETİŞİM EVRİMİ EKSENİNDE BİT DERİNLİĞİNDE DUYGULAR: DİJİTAL MÜZİKTE OTANTİSİTE,10.12981/mahder.1754592,TUR
1370022,8069,2.7046626,1.8285507,Fen > Tıp,Fen > Tıp || Fen > Mühendislik,Hematoloji || Onkoloji || Hücre ve Doku Mühendisliği,Fen > Tıp > Onkoloji || Fen > Tıp > Transplantasyon,Lenfoma Otolog Kök Hücre Naklinde Yeniden Canlanan Bir Seçenek: BEAC,10.5578/llm.202503182,TUR
1369673,7987,3.679065,8.606185,Fen > Tıp,Fen > Tıp || Fen > Mühendislik,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme || Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar || Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",X-Işını Demet Hattı Için Genetik Algoritmalara Dayalı Sinkrotron Işınımı Optimizasyonu,,TUR
481654,20774,6.7066793,0.64827114,Fen > Tıp,Fen > Tıp,"Halk ve Çevre Sağlığı || Solunum Sistemi || Yoğun Bakım, Tıp","Fen > Tıp > Genel ve Dahili Tıp || Fen > Tıp > Sağlık Bilimleri ve Hizmetleri || Fen > Tıp > Solunum Sistemi || Fen > Tıp > Tropik Tıp || Fen > Tıp > Yoğun Bakım, Tıp",Clinical Outcomes and Independent Risk Factors for 90-Day Mortality in Critically Ill Patients with Respiratory Failure Infected with SARS-CoV-2: A Multicenter Study in Turkish Intensive Care Units,,ENG
1398520,15435,4.390589,7.4349504,Fen > Mühendislik,Fen > Mühendislik,"Yeşil, Sürdürülebilir Bilim ve Teknoloji || Mühendislik, Petrol",Sosyal > Sosyal > Çevre Çalışmaları || Sosyal > Sosyal > İktisat,Sürdürülebilir Kalkınma Hedefleri Kapsamında Karbon Emisyonu Dinamikleri: Türkiye Örneği,10.16951/trendbusecon.1673561,TUR
1422511,19239,7.9672265,4.3064327,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > Eğitim, Özel",Öğretmenlerin Mesleklerine Yönelik Tutumları ile Mesleki Öğrenme Düzeyleri Arasındaki İlişkide Özyeterlik İnancının Aracı Rolü,10.33308/26674874.20264021039,TUR
1380379,9779,1.9147528,7.9726477,Fen > Mühendislik,Fen > Mühendislik,"Malzeme Bilimleri, Özellik ve Test || İnşaat Mühendisliği || Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Malzeme Bilimleri, Kompozitler || Fen > Mühendislik > Mühendislik, Makine || Fen > Mühendislik > Robotik",Kemerli Yapıyla Güçlendirilmiş Sandviç Plakaların Eğme Davranışlarının İncelenmesi,10.35234/fumbd.1710943,TUR
1428960,19438,4.643411,8.013008,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik || Sosyal > Sosyal,İstatistik ve Olasılık || Endüstri Mühendisliği || İşletme,Fen > Mühendislik > İnşaat Mühendisliği || Fen > Tıp > Transplantasyon,A Natural Experimental Study of Truck Driver Retention and Recruitment,10.26650/JTL.2026.1670773,ENG
1305712,2940,6.639256,0.637428,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Tıp,Viroloji || Halk ve Çevre Sağlığı,Fen > Temel Bilimler > Genetik ve Kalıtım || Fen > Temel Bilimler > Viroloji,COVID-19 ile Nükleer Faktör Kappa B Genlerindeki Tek Nükleotid Polimorfizmleri Arasındaki Güçlü Bir İlişki,10.26453/otjhs.1505688,TUR
1386321,11202,4.9302387,8.864473,Fen > Mühendislik,Fen > Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka || Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Sosyal > Sosyal > Hukuk || Sosyal > Sosyal > Kriminoloji ve Ceza Bilimi",Kimlik Avı Web Sitesi Algılama Sistemi için Yığın Tabanlı Model,10.35414/akufemubid.1592728,TUR
1362273,6950,2.7237828,5.6798015,Fen > Ziraat,Fen > Ziraat,Bitki Bilimleri,Fen > Ziraat > Bahçe Bitkileri || Fen > Ziraat > Bitki Bilimleri,Kayısı Çeşitlerinde Rakım Farklılığının Zirai Don Olayına Etkisinin Belirlenmesi: Malatya-Akçadağ Örneği,10.53471/bahce.1742938,TUR
1385045,10873,2.4971905,3.4050653,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Tıp,Balıkçılık || Tıbbi Araştırmalar Deneysel || Spor Bilimleri,Fen > Temel Bilimler > Balıkçılık || Fen > Tıp > Biyokimya ve Moleküler Biyoloji || Fen > Tıp > Fizyoloji,"Endemik Van Balığının (Alburnus tarichi) Anadrom Göçü Öncesi ve Sonrası Ozmoregülasyon, Stres ve Enerji Metabolizmasının İncelenmesi",,TUR
1398101,15293,6.5950365,6.023134,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Mühendislik,İşletme || Endüstri Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği || Fen > Mühendislik > İnşaat ve Yapı Teknolojisi || Sosyal > Sosyal > İşletme,Enhancing stakeholder management in construction: The role of digital leadership skills,10.31462/jcemi.2026.641,ENG
1401580,16841,7.2824693,7.0671678,Sosyal > Sosyal,Sosyal > Sosyal,Siyasi Bilimler || Tarih || Sosyoloji,Sosyal > Sosyal > Siyasi Bilimler || Sosyal > Sosyal > Tarih,Türkiye’de Çok Partili Hayatın İnşası: Celal Bayar’ın Rolü ve CHP-DP İlişkileri (1945-1950),10.33709/ictimaiyat.1748743,TUR
1349480,5500,2.9169261,5.08677,Fen > Temel Bilimler,Fen > Temel Bilimler,Entomoloji || Biyoloji || Ekoloji,Fen > Temel Bilimler > Entomoloji,Bees in Litchi Bloom: Assessing the Diversity and Foraging Behaviour of Bee Visitors in a Litchi Ecosystem,10.51963/jers.v27i2.2813,ENG
1384791,10824,5.317772,1.6803843,Fen > Diş Hekimliği,Fen > Diş Hekimliği,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği || Fen > Tıp > Adli Tıp,Yaşlı Bir Hastanın Üst Dudağına Gömülü Diş Parçası: Bir Olgu Sunumu,10.33631/sabd.1660090,TUR
1323571,3656,9.227541,6.801517,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat,Sosyal > Sosyal > Edebiyat || Sosyal > Sosyal > Etnik Çalışmalar,Kesintiye Uğrayan Yolculuk: Bir Anti-Bildungsroman Olarak Gavin Weston’un Harmattan Eseri,10.47777/cankujhss.1566519,TUR
1396069,14484,1.8445957,4.65839,Fen > Tıp,Fen > Tıp || Fen > Temel Bilimler,Onkoloji || Biyoloji,Fen > Eczacılık > Farmakoloji ve Eczacılık || Fen > Tıp > Onkoloji || Fen > Ziraat > Bitki Bilimleri,Screening of L-Asparaginase from indigenous Indonesian plants as a potential anticancer agent to MCF-7 breast and A549 lung cancer cells,10.12991/jrespharm.1636574,ENG
1357371,6376,4.587924,1.1725407,Fen > Tıp,Fen > Tıp,Ortopedi || Cerrahi || Romatoloji,"Fen > Tıp > Transplantasyon || Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm || Sosyal > Sosyal > Siyasi Bilimler",Ultrasound-guided Dextrose Prolotherapy for Refractory Piriformis Syndrome: A Retrospective Study,10.14744/cm.2025.44366,ENG
1390439,12233,5.886112,9.913898,Fen > Mühendislik,Fen > Mühendislik,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,2007 ve 2018 Türkiye deprem yönetmeliklerindeki doğrusal hesap yöntemlerinin Sivas ili Merkez ilçesi özelinde karşılaştırılması,10.28948/ngumuh.1807671,TUR
1386286,11194,8.149228,4.746987,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > Sanat",Etkileşimli Sesli Okunan Resimli Çocuk Kitapları Aracılığıyla Birleştirilmiş Sınıflarda Sanat Farkındalığının Artırılması,10.24106/kefdergi.1877991,TUR
1287969,2392,0.43999913,6.525039,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Eczacılık || Fen > Tıp,"Kimya, Tıbbi || Farmakoloji ve Eczacılık || Biyokimya ve Moleküler Biyoloji","Fen > Eczacılık > Farmakoloji ve Eczacılık || Fen > Temel Bilimler > Fizikokimya || Fen > Temel Bilimler > Kimya, Tıbbi",Essitalopram Ethanol ile Çevrelendiğinde: İlaç ve Alkolün Etkileşimlerini ve Olası Sonuçlarını Analiz Etmek için QTAIM ve DFT Yaklaşımı,10.19113/sdufenbed.1471672,TUR
1404472,18033,8.596624,6.324878,Sosyal > Sosyal,Sosyal > Sosyal,Felsefe || Edebiyat,Sosyal > Sosyal > Etik || Sosyal > Sosyal > Felsefe,Trans ve Post-Hümanist Tartışmaları Ekseninde İnsan Doğasının Geleceği,10.29288/ilted.1814396,TUR
1256744,1509,5.056118,8.145783,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"İstatistik ve Olasılık || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri || Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari || Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik || Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar || Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Fen > Temel Bilimler > Matematik || Fen > Temel Bilimler > İstatistik ve Olasılık",Zaman Serisi Veri Kümeleri İçin Olasılığa Dayalı Tahmin Yöntemi,10.29130/dubited.1022265,TUR
1442002,19891,0.052347574,6.7792506,Fen > Temel Bilimler,Fen > Temel Bilimler,"Kimya, Organik || Kimya, Tıbbi || Kimya, Uygulamalı","Fen > Eczacılık > Farmakoloji ve Eczacılık || Fen > Temel Bilimler > Kimya, Organik || Fen > Temel Bilimler > Kimya, Tıbbi",Structural Characterization and pharmacokinetic profile of boronic acid-functionalized bis-Schiff base,10.17776/csj.1894698,ENG
1359763,6614,8.215023,5.5876236,Sosyal > Sosyal,Sosyal > Sosyal,Dil ve Dil Bilim,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,Dil ve Konuşma Terapistlerinin Diksiyon Konusundaki Tutum ve Görüşleri,10.24179/kbbbbc.2024-106493,TUR
1393063,13269,5.3534555,3.0119505,Sosyal > Sosyal,Sosyal > Sosyal,Aile Çalışmaları || Beslenme ve Diyetetik,Fen > Tıp > Pediatri || Sosyal > Sosyal > Beslenme ve Diyetetik,Knowledge and practices of mothers regarding complementary feeding in Türkiye: A cross-sectional study,10.5455/atjmed.2026.01.03,ENG
1360788,6741,6.314109,4.0371957,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları","Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > Psikoloji",Odyoloji bölümü lisans öğrencilerinin çalışma alanı seçimlerinde etkili olan faktörlerin incelenmesi,10.21673/anadoluklin.1559952,TUR
1365732,7321,2.6959445,1.3717107,Fen > Tıp,Fen > Tıp,Onkoloji,"Fen > Tıp > Kulak, Burun, Boğaz || Fen > Tıp > Onkoloji",Kemoradyoterapi ile Tedavi Edilen Lokal İleri Nazofaringeal Kanserli Hastalarda Hemoglobin-Albümin Oranı ile Hastalıksız Sağkalım Arasındaki İlişki,10.4274/BMJ.galenos.2025.2025.3-8,TUR
1377391,9261,4.626119,6.4824266,Fen > Ziraat,Fen > Ziraat || Sosyal > Sosyal,Tarımsal Ekonomi ve Politika || İktisat,Fen > Ziraat > Tarımsal Ekonomi ve Politika || Sosyal > Sosyal > Çevre Çalışmaları || Sosyal > Sosyal > İktisat,Türkiye’de Tarımsal Toplam Faktör Verimliliği: Makro-Kurumsal Unsurların ARDL Yaklaşımıyla Analizi,10.29224/insanveinsan.1793544,TUR
1354685,6038,4.1365647,6.3488226,Fen > Ziraat,Fen > Ziraat,Tarımsal Ekonomi ve Politika || Bitki Bilimleri,Fen > Temel Bilimler > Spektroskopi || Fen > Ziraat > Bitki Bilimleri || Fen > Ziraat > Ziraat Mühendisliği || Sosyal > Sosyal > Coğrafya,"Hybrid GIS-MCDM Based Modeling Approach for Determination of Land Suitability of Wheat Cultivation in Konya Closed Basin, Türkiye",10.15832/ankutbd.1550882,ENG
1403867,17852,6.9252295,0.85116076,Fen > Tıp,Fen > Tıp,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı || Sosyal > Sosyal > Psikoloji,Lise Öğrencilerinde COVID-19 Pandemi Sürecinde Algılanan Stresin Değerlendirilmesi ve Gündüz Uykululuk Durumuna Etkisi,10.46332/aemj.1652652,TUR
1397504,15006,4.3140974,3.6086879,Fen > Veterinerlik,Fen > Veterinerlik || Fen > Tıp,Veterinerlik || Halk ve Çevre Sağlığı,Fen > Tıp > İmmünoloji || Fen > Veterinerlik > Veterinerlik,Oral Aşılar: Veteriner Alanda Son Gelişmeler,10.53913/aduveterinary.1736811,TUR
1302320,2790,9.465401,5.506947,Sosyal > Sosyal,Sosyal > Sosyal,Kadın Araştırmaları || İletişim || Sanat,Sosyal > Sosyal > Halkla İlişkiler || Sosyal > Sosyal > Hukuk || Sosyal > Sosyal > Sosyoloji,Güzellik ve Gençlik İdeallerinin Kadın Bedeni Üzerinden Yeniden İnşası: Kolajen Temalı Reklam Filmlerine Eleştirel Bir Bakış,,TUR
1290259,2455,8.716715,6.485718,Sosyal > Sosyal,Sosyal > Sosyal,Felsefe || Mantık,Sosyal > Sosyal > Felsefe || Sosyal > Sosyal > Mantık || Sosyal > Sosyal > İletişim,Hegel Mantık Felsefesi İlkelerine Göre Kültürlerarası İletişim,10.37697/eskiyeni.1468598,TUR
1389576,11985,6.674364,3.4662206,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Tıp,Psikoloji || Psikiyatri,Sosyal > Sosyal > Beslenme ve Diyetetik || Sosyal > Sosyal > Psikoloji,Öz Duyarlılık ile Duygusal Yeme Arasındaki İlişkide Duygu Düzenleme Güçlüğü ve Algılanan Stresin Aracı Rolü,10.5281/zenodo.18625490,TUR
